0,0.005467143,0.415730337,0.166311301,0.219741481,0.026315789,0.227994228,0.329538787,0.21414914,0.004461527
0,0.000825078,0.337078652,0.28358209,0.009400705,0.027368421,0.213564214,0.31106482,0.156787763,0.000661688
0,0.001482116,0.397752809,0.264392324,0.042303173,0.024210526,0.056277056,0.176358409,0.334608031,0.001294183
0,0.002889404,0.359550562,0.204690832,0.035252644,0.116842105,0.124098124,0.188563549,0.37667304,0.001123896
0,0.006795946,0.366292135,0.296375267,0.052878966,0.058947368,0.106782107,0.128828776,0.416826004,0.004466393
0,0.002032893,0.404494382,0.247334755,0.025851939,0.032631579,0.13997114,0.236308336,0.305927342,0.001002262
0,0.000330545,0.382022472,0.134328358,0.004700353,0.033684211,0.155844156,0.172329148,0.734225621,0.00013623
0,0.016184656,0.413483146,0.204690832,0.085781434,0.026315789,0.445887446,0.37255017,0.248565966,0.018994332
0,0.006574726,0.341573034,0.287846482,0.116333725,0.041052632,0.171717172,0.159879513,0.393881453,0.005843287
0,0.002103074,0.350561798,0.270788913,0.007050529,0.029473684,0.215007215,0.323426437,0.141491396,0.00200939
0,0.000437103,0.265168539,0.251599147,0.005875441,0.008421053,0.105339105,0,0.703632887,0.001167684
0,0.000174367,0.386516854,0.270788913,0.004700353,0.024210526,0.163059163,0.501349607,0.124282983,0.000121634
0,0.000880729,0.321348315,0.396588486,0.005875441,0.018947368,0.132756133,0.215536126,0.154875717,0.000642226
0,0.004433991,0.498876404,0.32196162,0.028202115,0.228421053,0.242424242,0.275094864,0.294455067,0.002087236
0,0.0006517,0.323595506,0.191897655,0.048178613,0.036842105,0.148629149,0.43605993,0.149139579,0.000252998
0,0.000643693,0.447191011,0.289978678,0.008225617,0.021052632,0.210678211,0.282879552,0.235181644,0.000204345
1,0.043018325,0.348314607,0.18336887,0.231492362,0.068421053,0.264069264,0.210949419,0.380497132,0.063059819
0,0.001572462,0.343820225,0.262260128,0.341950646,0.013684211,0.125541126,0.17018738,0.37667304,0.001386625
0,0.008561259,0.465168539,0.198294243,0.111633373,0.022105263,0.15007215,0.301216602,0.273422562,0.006431995
1,0.021131862,0.492134831,0.093816631,0.477085781,0.065263158,0.303030303,0.398965301,0.196940727,0.030792809
0,0.005795217,0.348314607,0.202558635,0.016451234,0.062105263,0.115440115,0.287700974,0.240917782,0.005896806
1,0.082225297,0.485393258,0.142857143,0.086956522,0.105263158,0.272727273,0.38354262,0.219885277,0.023168803
0,0.000254433,0.548314607,0.360341151,0.007050529,0.022105263,0.176046176,0.271456793,0.187380497,0.000102172
0,0.00010547,0.276404494,0.47761194,0.024676851,0.171578947,0.187590188,0.155097211,0.470363289,5.35189E-05
0,0.001611803,0.348314607,0.31130064,0.023501763,0.009473684,0.148629149,0.217589876,0.223709369,0.001415817
0,0.001331077,0.321348315,0.285714286,0.170387779,0.033684211,0.059163059,0.137073113,0.346080306,0.001119031
0,0.001458294,0.375280899,0.21108742,0.146886016,0.024210526,0.112554113,0.220455346,0.254302103,0.001153088
0,0.001292032,0.357303371,0.309168443,0.111633373,0.02,0.240981241,0.3273579,0.23709369,0.002014255
